CaseID;Activity;Timestamp;Originator;Status_Halal
948586940624f9c6b5c3284056423931;Mengisi Info Bahan;07/04/2022 22:22;penguji;Halal
948586940624f9c6b5c3284056423931;Ambil Kesimpulan;07/04/2022 22:23;penguji;Halal
477368455624f9db828b7e4057676621;Mengisi Info Bahan;07/04/2022 22:28;penguji;Syubhat
477368455624f9db828b7e4057676621;Cek Seritifikat Halal;07/04/2022 22:28;penguji;Halal
477368455624f9db828b7e4057676621;Cek Informasi Sertifikat Halal;07/04/2022 22:28;penguji;Halal
477368455624f9db828b7e4057676621;Ambil Kesimpulan;07/04/2022 22:28;penguji;Halal
383831425624f9e2ed5d1a7031812641;Mengisi Info Bahan;07/04/2022 22:30;penguji;Syubhat
383831425624f9e2ed5d1a7031812641;Cek Seritifikat Halal;07/04/2022 22:30;penguji;Syubhat
383831425624f9e2ed5d1a7031812641;Cek Certificate Analysis;07/04/2022 22:30;penguji;Syubhat
383831425624f9e2ed5d1a7031812641;Cek COA DNA Babi;07/04/2022 22:30;penguji;Haram
383831425624f9e2ed5d1a7031812641;Ambil Kesimpulan;07/04/2022 22:30;penguji;Haram
518668612624f9e68801381001581620;Mengisi Info Bahan;07/04/2022 22:31;penguji;Syubhat
518668612624f9e68801381001581620;Cek Seritifikat Halal;07/04/2022 22:31;penguji;Syubhat
518668612624f9e68801381001581620;Cek Certificate Analysis;07/04/2022 22:31;penguji;Syubhat
518668612624f9e68801381001581620;Cek Kelompok Bahan Hewani;07/04/2022 22:31;penguji;Syubhat
518668612624f9e68801381001581620;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:31;penguji;Halal
518668612624f9e68801381001581620;Cek Kehalalan Bahan Hewani;07/04/2022 22:31;penguji;Halal
518668612624f9e68801381001581620;Cek Pengolahan;07/04/2022 22:31;penguji;Halal
518668612624f9e68801381001581620;Ambil Kesimpulan;07/04/2022 22:32;penguji;Halal
873082930624f9fbae57b25074649863;Mengisi Info Bahan;07/04/2022 22:37;penguji;Syubhat
873082930624f9fbae57b25074649863;Cek Seritifikat Halal;07/04/2022 22:37;penguji;Syubhat
873082930624f9fbae57b25074649863;Cek Certificate Analysis;07/04/2022 22:37;penguji;Syubhat
873082930624f9fbae57b25074649863;Cek Kelompok Bahan Hewani;07/04/2022 22:37;penguji;Syubhat
873082930624f9fbae57b25074649863;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:37;penguji;Halal
873082930624f9fbae57b25074649863;Cek Kehalalan Bahan Hewani;07/04/2022 22:37;penguji;Halal
873082930624f9fbae57b25074649863;Cek Pengolahan;07/04/2022 22:38;penguji;Halal
873082930624f9fbae57b25074649863;Ambil Kesimpulan;07/04/2022 22:38;penguji;Halal
788993122624fa026e93e33080470859;Mengisi Info Bahan;07/04/2022 22:38;penguji;Syubhat
788993122624fa026e93e33080470859;Cek Seritifikat Halal;07/04/2022 22:38;penguji;Syubhat
788993122624fa026e93e33080470859;Cek Certificate Analysis;07/04/2022 22:38;penguji;Syubhat
788993122624fa026e93e33080470859;Cek Kelompok Bahan Hewani;07/04/2022 22:38;penguji;Syubhat
788993122624fa026e93e33080470859;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:39;penguji;Halal
788993122624fa026e93e33080470859;Cek Kehalalan Bahan Hewani;07/04/2022 22:39;penguji;Halal
788993122624fa026e93e33080470859;Cek Pengolahan;07/04/2022 22:39;penguji;Halal
788993122624fa026e93e33080470859;Ambil Kesimpulan;07/04/2022 22:39;penguji;Halal
409777524624fa079106777003355506;Mengisi Info Bahan;07/04/2022 22:40;penguji;Syubhat
409777524624fa079106777003355506;Cek Seritifikat Halal;07/04/2022 22:40;penguji;Syubhat
409777524624fa079106777003355506;Cek Certificate Analysis;07/04/2022 22:40;penguji;Syubhat
409777524624fa079106777003355506;Cek COA DNA Babi;07/04/2022 22:40;penguji;Haram
409777524624fa079106777003355506;Ambil Kesimpulan;07/04/2022 22:40;penguji;Haram
535202493624fa0cb80bea7055509599;Mengisi Info Bahan;07/04/2022 22:41;penguji;Syubhat
535202493624fa0cb80bea7055509599;Cek Seritifikat Halal;07/04/2022 22:41;penguji;Syubhat
535202493624fa0cb80bea7055509599;Cek Certificate Analysis;07/04/2022 22:41;penguji;Syubhat
535202493624fa0cb80bea7055509599;Cek COA DNA Babi;07/04/2022 22:41;penguji;Halal
535202493624fa0cb80bea7055509599;Ambil Kesimpulan;07/04/2022 22:41;penguji;Halal
333732270624fa0ff0b26a1059349401;Mengisi Info Bahan;07/04/2022 22:42;penguji;Syubhat
333732270624fa0ff0b26a1059349401;Cek Seritifikat Halal;07/04/2022 22:42;penguji;Syubhat
333732270624fa0ff0b26a1059349401;Cek Certificate Analysis;07/04/2022 22:42;penguji;Syubhat
333732270624fa0ff0b26a1059349401;Cek Kelompok Bahan Hewani;07/04/2022 22:45;penguji;Syubhat
333732270624fa0ff0b26a1059349401;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:45;penguji;Halal
333732270624fa0ff0b26a1059349401;Cek Kehalalan Bahan Hewani;07/04/2022 22:45;penguji;Halal
333732270624fa0ff0b26a1059349401;Cek Pengolahan;07/04/2022 22:45;penguji;Halal
333732270624fa0ff0b26a1059349401;Ambil Kesimpulan;07/04/2022 22:45;penguji;Halal
642972821624fa1de9d9105023545045;Mengisi Info Bahan;07/04/2022 22:45;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Seritifikat Halal;07/04/2022 22:46;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Certificate Analysis;07/04/2022 22:46;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Kelompok Bahan Hewani;07/04/2022 22:46;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:46;penguji;Halal
642972821624fa1de9d9105023545045;Cek Kehalalan Bahan Hewani;07/04/2022 22:46;penguji;Halal
642972821624fa1de9d9105023545045;Cek Pengolahan;07/04/2022 22:46;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Bahan Tambahan;07/04/2022 22:46;penguji;Syubhat
642972821624fa1de9d9105023545045;Cek Sertifikat Halal Garam;07/04/2022 22:46;penguji;Haram
642972821624fa1de9d9105023545045;Ambil Kesimpulan;07/04/2022 22:47;penguji;Haram
855012948624fa3be8338c8026342666;Mengisi Info Bahan;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Seritifikat Halal;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Certificate Analysis;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Kelompok Bahan Hewani;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:54;penguji;Halal
855012948624fa3be8338c8026342666;Cek Kehalalan Bahan Hewani;07/04/2022 22:54;penguji;Halal
855012948624fa3be8338c8026342666;Cek Pengolahan;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Bahan Tambahan;07/04/2022 22:54;penguji;Syubhat
855012948624fa3be8338c8026342666;Cek Sertifikat Halal Garam;07/04/2022 22:55;penguji;Halal
855012948624fa3be8338c8026342666;Ambil Kesimpulan;07/04/2022 22:55;penguji;Halal
795568729624fa3b929a820018224378;Mengisi Info Bahan;07/04/2022 22:55;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Seritifikat Halal;07/04/2022 22:55;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Certificate Analysis;07/04/2022 22:55;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Kelompok Bahan Hewani;07/04/2022 22:55;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Bahan Susu, Telur, Ikan;07/04/2022 22:55;penguji;Halal
795568729624fa3b929a820018224378;Cek Kehalalan Bahan Hewani;07/04/2022 22:55;penguji;Halal
795568729624fa3b929a820018224378;Cek Pengolahan;07/04/2022 22:56;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Bahan Tambahan;07/04/2022 22:56;penguji;Syubhat
795568729624fa3b929a820018224378;Cek Sertifikat Halal Pemanis;07/04/2022 22:56;penguji;Halal
795568729624fa3b929a820018224378;Cek Sertifikat Halal Flavor;07/04/2022 23:00;penguji;Halal
795568729624fa3b929a820018224378;Ambil Kesimpulan;07/04/2022 23:00;penguji;Halal
536514216624fa5fbde75f7083896490;Mengisi Info Bahan;07/04/2022 23:03;penguji;Syubhat
536514216624fa5fbde75f7083896490;Cek Seritifikat Halal;07/04/2022 23:03;penguji;Syubhat
536514216624fa5fbde75f7083896490;Cek Informasi Sertifikat Halal;07/04/2022 23:03;penguji;Halal
536514216624fa5fbde75f7083896490;Ambil Kesimpulan;07/04/2022 23:03;penguji;Halal
892985925624fa678d85763095021680;Mengisi Info Bahan;07/04/2022 23:05;penguji;Syubhat
892985925624fa678d85763095021680;Cek Seritifikat Halal;07/04/2022 23:05;penguji;Syubhat
892985925624fa678d85763095021680;Cek Certificate Analysis;07/04/2022 23:05;penguji;Syubhat
892985925624fa678d85763095021680;Cek Kelompok Bahan Hewani;07/04/2022 23:05;penguji;Syubhat
892985925624fa678d85763095021680;Cek Bahan Daging dan Turunannya;07/04/2022 23:05;penguji;Syubhat
892985925624fa678d85763095021680;Cek Daging;07/04/2022 23:06;penguji;Syubhat
892985925624fa678d85763095021680;Cek Asal Hewan Bahan Daging;07/04/2022 23:06;penguji;Halal
892985925624fa678d85763095021680;Cek Kehalalan Bahan Hewani;07/04/2022 23:07;penguji;Halal
892985925624fa678d85763095021680;Cek Penyembelihan;07/04/2022 23:07;penguji;Halal
892985925624fa678d85763095021680;Cek Informasi Sertifikat RPH;07/04/2022 23:19;penguji;Halal
892985925624fa678d85763095021680;Cek Pengolahan;07/04/2022 23:21;penguji;Halal
892985925624fa678d85763095021680;Ambil Kesimpulan;07/04/2022 23:21;penguji;Halal
612302568624faa2d845115011591342;Mengisi Info Bahan;07/04/2022 23:21;penguji;Syubhat
612302568624faa2d845115011591342;Cek Seritifikat Halal;07/04/2022 23:21;penguji;Syubhat
612302568624faa2d845115011591342;Cek Certificate Analysis;07/04/2022 23:21;penguji;Syubhat
612302568624faa2d845115011591342;Cek Kelompok Bahan Hewani;07/04/2022 23:22;penguji;Syubhat
612302568624faa2d845115011591342;Cek Bahan Daging dan Turunannya;07/04/2022 23:23;penguji;Syubhat
612302568624faa2d845115011591342;Cek Daging;07/04/2022 23:23;penguji;Syubhat
612302568624faa2d845115011591342;Cek Warna Daging;07/04/2022 23:23;penguji;Haram
612302568624faa2d845115011591342;Cek Serat Daging;07/04/2022 23:23;penguji;Haram
612302568624faa2d845115011591342;Cek Tekstur Daging;07/04/2022 23:23;penguji;Haram
612302568624faa2d845115011591342;Cek Kehalalan Bahan Hewani;07/04/2022 23:23;penguji;Haram
612302568624faa2d845115011591342;Cek Pengolahan;07/04/2022 23:24;penguji;Syubhat
612302568624faa2d845115011591342;Ambil Kesimpulan;07/04/2022 23:24;penguji;Haram
486395046624fab21a3e716069364853;Mengisi Info Bahan;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Seritifikat Halal;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Certificate Analysis;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Kelompok Bahan Hewani;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Bahan Daging dan Turunannya;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Lemak;07/04/2022 23:25;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Kehalalan Bahan Hewani;07/04/2022 23:26;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Penyembelihan;07/04/2022 23:26;penguji;Syubhat
486395046624fab21a3e716069364853;Cek RPH;07/04/2022 23:26;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Pengolahan;07/04/2022 23:26;penguji;Syubhat
185118259624fab7ee16a66080320841;Mengisi Info Bahan;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Seritifikat Halal;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Certificate Analysis;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Kelompok Bahan Hewani;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Bahan Daging dan Turunannya;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Lemak;07/04/2022 23:27;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Asal Hewan Bahan Lemak;07/04/2022 23:27;penguji;Halal
185118259624fab7ee16a66080320841;Cek Kehalalan Bahan Hewani;07/04/2022 23:28;penguji;Halal
185118259624fab7ee16a66080320841;Cek Penyembelihan;07/04/2022 23:28;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek RPH;07/04/2022 23:28;penguji;Syubhat
185118259624fab7ee16a66080320841;Cek Pengolahan;07/04/2022 23:28;penguji;Syubhat
185118259624fab7ee16a66080320841;Ambil Kesimpulan;07/04/2022 23:28;penguji;Haram
607143258624fabfbacdee6045657432;Mengisi Info Bahan;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Seritifikat Halal;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Certificate Analysis;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Kelompok Bahan Hewani;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Bahan Daging dan Turunannya;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Kulit;07/04/2022 23:29;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Asal Hewan Bahan Kulit;07/04/2022 23:29;penguji;Halal
607143258624fabfbacdee6045657432;Cek Kehalalan Bahan Hewani;07/04/2022 23:30;penguji;Halal
607143258624fabfbacdee6045657432;Cek Penyembelihan;07/04/2022 23:30;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek RPH;07/04/2022 23:30;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Pengolahan;07/04/2022 23:30;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Bahan Tambahan;07/04/2022 23:30;penguji;Syubhat
607143258624fabfbacdee6045657432;Cek Sertifikat Halal Flavor;07/04/2022 23:31;penguji;Haram
607143258624fabfbacdee6045657432;Ambil Kesimpulan;07/04/2022 23:31;penguji;Haram
479314445624facbb7d3db4060920473;Mengisi Info Bahan;07/04/2022 23:32;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Seritifikat Halal;07/04/2022 23:32;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Certificate Analysis;07/04/2022 23:32;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Kelompok Bahan Hewani;07/04/2022 23:32;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Bahan Daging dan Turunannya;07/04/2022 23:32;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Kulit;07/04/2022 23:33;penguji;Syubhat
479314445624facbb7d3db4060920473;Cek Permukaan Kulit;07/04/2022 23:33;penguji;Haram
479314445624facbb7d3db4060920473;Cek Kehalalan Bahan Hewani;07/04/2022 23:33;penguji;Haram
479314445624facbb7d3db4060920473;Cek Pengolahan;07/04/2022 23:33;penguji;Syubhat
479314445624facbb7d3db4060920473;Ambil Kesimpulan;07/04/2022 23:33;penguji;Haram
486395046624fab21a3e716069364853;Cek Penyembelihan;07/04/2022 23:59;penguji;Halal
486395046624fab21a3e716069364853;Cek Informasi Sertifikat RPH;07/04/2022 23:59;penguji;Halal
486395046624fab21a3e716069364853;Cek Pengolahan;08/04/2022 00:00;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Bahan Tambahan;08/04/2022 00:00;penguji;Syubhat
486395046624fab21a3e716069364853;Cek Sertifikat Halal Pengawet;08/04/2022 00:00;penguji;Syubhat
486395046624fab21a3e716069364853;Ambil Kesimpulan;08/04/2022 00:01;penguji;Haram
29126279762626a276685f5042075554;Mengisi Info Bahan;22/04/2022 04:41;penguji;Halal
29126279762626a276685f5042075554;Ambil Kesimpulan;22/04/2022 04:41;penguji;Halal
16389784662626ac04bdd41062070206;Mengisi Info Bahan;22/04/2022 04:44;penguji;Syubhat
16389784662626ac04bdd41062070206;Cek Seritifikat Halal;22/04/2022 04:44;penguji;Syubhat
16389784662626ac04bdd41062070206;Cek Certificate Analysis;22/04/2022 04:44;penguji;Syubhat
16389784662626ac04bdd41062070206;Cek Kelompok Bahan Hewani;22/04/2022 04:45;penguji;Syubhat
16389784662626ac04bdd41062070206;Cek Bahan Susu, Telur, Ikan;22/04/2022 04:45;penguji;Halal
16389784662626ac04bdd41062070206;Cek Kehalalan Bahan Hewani;22/04/2022 04:45;penguji;Halal
16389784662626ac04bdd41062070206;Cek Pengolahan;22/04/2022 04:45;penguji;Halal
16389784662626ac04bdd41062070206;Ambil Kesimpulan;22/04/2022 04:46;penguji;Halal
87621017062626b5fd03348049728302;Mengisi Info Bahan;22/04/2022 04:46;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Seritifikat Halal;22/04/2022 04:46;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Certificate Analysis;22/04/2022 04:46;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Kelompok Bahan Hewani;22/04/2022 04:47;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Bahan Daging dan Turunannya;22/04/2022 04:47;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Daging;22/04/2022 04:47;penguji;Syubhat
87621017062626b5fd03348049728302;Cek Warna Daging;22/04/2022 04:47;penguji;Haram
87621017062626b5fd03348049728302;Cek Serat Daging;22/04/2022 04:48;penguji;Haram
87621017062626b5fd03348049728302;Cek Tekstur Daging;22/04/2022 04:49;penguji;Haram
87621017062626b5fd03348049728302;Cek Kehalalan Bahan Hewani;22/04/2022 04:49;penguji;Haram
87621017062626b5fd03348049728302;Cek Pengolahan;22/04/2022 04:50;penguji;Syubhat
87621017062626b5fd03348049728302;Ambil Kesimpulan;22/04/2022 04:50;penguji;Haram
26305586562626c96c03b94048615697;Mengisi Info Bahan;22/04/2022 04:51;penguji;Syubhat
26305586562626c96c03b94048615697;Cek Seritifikat Halal;22/04/2022 04:51;penguji;Syubhat
26305586562626c96c03b94048615697;Cek Informasi Sertifikat Halal;18/05/2022 13:00;penguji;Halal
26305586562626c96c03b94048615697;Ambil Kesimpulan;18/05/2022 13:00;penguji;Halal
2388426156285268e7126d1007631926;Mengisi Info Bahan;18/05/2022 13:02;penguji;Halal
2388426156285268e7126d1007631926;Ambil Kesimpulan;18/05/2022 13:02;penguji;Halal
395014353628526a0aca0f2026329849;Mengisi Info Bahan;18/05/2022 13:02;penguji;Syubhat
395014353628526a0aca0f2026329849;Cek Seritifikat Halal;18/05/2022 13:02;penguji;Syubhat
395014353628526a0aca0f2026329849;Cek Informasi Sertifikat Halal;18/05/2022 13:02;penguji;Halal
395014353628526a0aca0f2026329849;Ambil Kesimpulan;18/05/2022 13:02;penguji;Halal
378160532628526c1841482041920185;Mengisi Info Bahan;18/05/2022 13:03;penguji;Syubhat
378160532628526c1841482041920185;Cek Seritifikat Halal;18/05/2022 13:03;penguji;Syubhat
378160532628526c1841482041920185;Cek Certificate Analysis;18/05/2022 13:03;penguji;Syubhat
378160532628526c1841482041920185;Cek COA DNA Babi;18/05/2022 13:03;penguji;Haram
378160532628526c1841482041920185;Ambil Kesimpulan;18/05/2022 13:03;penguji;Haram
192289234628526f01874e2018698447;Mengisi Info Bahan;18/05/2022 13:03;penguji;Syubhat
192289234628526f01874e2018698447;Cek Seritifikat Halal;18/05/2022 13:03;penguji;Syubhat
192289234628526f01874e2018698447;Cek Certificate Analysis;18/05/2022 13:03;penguji;Syubhat
192289234628526f01874e2018698447;Cek COA DNA Babi;18/05/2022 13:04;penguji;Halal
192289234628526f01874e2018698447;Ambil Kesimpulan;18/05/2022 13:04;penguji;Halal
92627079462852723a4bac0013236363;Mengisi Info Bahan;18/05/2022 13:04;penguji;Syubhat
92627079462852723a4bac0013236363;Cek Seritifikat Halal;18/05/2022 13:04;penguji;Syubhat
92627079462852723a4bac0013236363;Cek Certificate Analysis;18/05/2022 13:04;penguji;Syubhat
92627079462852723a4bac0013236363;Cek Kelompok Bahan Hewani;18/05/2022 13:05;penguji;Syubhat
92627079462852723a4bac0013236363;Cek Bahan Susu, Telur, Ikan;18/05/2022 13:05;penguji;Halal
92627079462852723a4bac0013236363;Cek Kehalalan Bahan Hewani;18/05/2022 13:05;penguji;Halal
92627079462852723a4bac0013236363;Cek Pengolahan;18/05/2022 13:05;penguji;Halal
92627079462852723a4bac0013236363;Ambil Kesimpulan;18/05/2022 13:05;penguji;Halal
3307833836285275b3386a6020733175;Mengisi Info Bahan;18/05/2022 13:05;penguji;Syubhat
3307833836285275b3386a6020733175;Cek Seritifikat Halal;18/05/2022 13:05;penguji;Syubhat
3307833836285275b3386a6020733175;Cek Certificate Analysis;18/05/2022 13:05;penguji;Syubhat
3307833836285275b3386a6020733175;Cek Kelompok Bahan Hewani;18/05/2022 13:05;penguji;Syubhat
3307833836285275b3386a6020733175;Cek Bahan Susu, Telur, Ikan;18/05/2022 13:06;penguji;Halal
3307833836285275b3386a6020733175;Cek Kehalalan Bahan Hewani;18/05/2022 13:06;penguji;Halal
3307833836285275b3386a6020733175;Cek Pengolahan;18/05/2022 13:06;penguji;Syubhat
3307833836285275b3386a6020733175;Cek Bahan Tambahan;18/05/2022 13:07;penguji;Syubhat
3307833836285275b3386a6020733175;Invisible Task (BTP);18/05/2022 13:08;penguji;Halal
3307833836285275b3386a6020733175;Ambil Kesimpulan;18/05/2022 13:08;penguji;Halal
4355367866285283933eef8036114752;Mengisi Info Bahan;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Cek Seritifikat Halal;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Cek Certificate Analysis;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Cek Kelompok Bahan Hewani;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Cek Bahan Susu, Telur, Ikan;18/05/2022 13:17;penguji;Halal
4355367866285283933eef8036114752;Cek Kehalalan Bahan Hewani;18/05/2022 13:17;penguji;Halal
4355367866285283933eef8036114752;Cek Pengolahan;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Cek Bahan Tambahan;18/05/2022 13:17;penguji;Syubhat
4355367866285283933eef8036114752;Invisible Task (BTP);18/05/2022 13:17;penguji;Halal
4355367866285283933eef8036114752;Ambil Kesimpulan;18/05/2022 13:17;penguji;Halal
24819832362852cebf2b708008206035;Mengisi Info Bahan;18/05/2022 13:29;penguji;Syubhat
24819832362852cebf2b708008206035;Cek Seritifikat Halal;18/05/2022 13:30;penguji;Syubhat
24819832362852cebf2b708008206035;Cek Certificate Analysis;18/05/2022 13:30;penguji;Syubhat
24819832362852cebf2b708008206035;Cek Kelompok Bahan Hewani;18/05/2022 13:30;penguji;Syubhat
24819832362852cebf2b708008206035;Cek Bahan Susu, Telur, Ikan;18/05/2022 13:30;penguji;Halal
24819832362852cebf2b708008206035;Cek Kehalalan Bahan Hewani;18/05/2022 13:30;penguji;Halal
24819832362852cebf2b708008206035;Cek Pengolahan;18/05/2022 13:30;penguji;Syubhat
24819832362852cebf2b708008206035;Cek Bahan Tambahan;18/05/2022 13:31;penguji;Syubhat
24819832362852cebf2b708008206035;Invisible Task (BTP);18/05/2022 13:31;penguji;Halal
24819832362852cebf2b708008206035;Ambil Kesimpulan;18/05/2022 13:32;penguji;Halal
95191416562852f0aef3944026742374;Mengisi Info Bahan;18/05/2022 13:38;penguji;Syubhat
95191416562852f0aef3944026742374;Cek Seritifikat Halal;18/05/2022 13:38;penguji;Syubhat
95191416562852f0aef3944026742374;Cek Certificate Analysis;18/05/2022 13:38;penguji;Syubhat
95191416562852f0aef3944026742374;Cek Kelompok Bahan Hewani;18/05/2022 13:38;penguji;Syubhat
95191416562852f0aef3944026742374;Cek Bahan Susu, Telur, Ikan;18/05/2022 13:38;penguji;Halal
95191416562852f0aef3944026742374;Cek Kehalalan Bahan Hewani;18/05/2022 13:30;penguji;Halal
95191416562852f0aef3944026742374;Cek Pengolahan;18/05/2022 13:39;penguji;Syubhat
95191416562852f0aef3944026742374;Cek Bahan Tambahan;18/05/2022 13:39;penguji;Syubhat
95191416562852f0aef3944026742374;Invisible Task (BTP);18/05/2022 13:39;penguji;Halal
95191416562852f0aef3944026742374;Ambil Kesimpulan;18/05/2022 13:39;penguji;Halal
5987280296285a3d29f39f0073196574;Mengisi Info Bahan;18/05/2022 21:56;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Seritifikat Halal;18/05/2022 21:56;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Certificate Analysis;18/05/2022 21:57;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Kelompok Bahan Hewani;18/05/2022 21:57;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Bahan Daging dan Turunannya;18/05/2022 21:57;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Daging;18/05/2022 22:13;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Asal Hewan Bahan Daging;18/05/2022 22:14;penguji;Halal
5987280296285a3d29f39f0073196574;Cek Kehalalan Bahan Hewani;18/05/2022 22:14;penguji;Halal
5987280296285a3d29f39f0073196574;Cek Penyembelihan;18/05/2022 22:14;penguji;Halal
5987280296285a3d29f39f0073196574;Cek Informasi Sertifikat RPH;18/05/2022 22:16;penguji;Halal
5987280296285a3d29f39f0073196574;Cek Pengolahan;18/05/2022 22:16;penguji;Syubhat
5987280296285a3d29f39f0073196574;Cek Bahan Tambahan;18/05/2022 22:16;penguji;Syubhat
5987280296285a3d29f39f0073196574;Invisible Task (BTP);18/05/2022 22:16;penguji;Halal
5987280296285a3d29f39f0073196574;Ambil Kesimpulan;18/05/2022 22:16;penguji;Halal
1362473776285b14069a992089307423;Mengisi Info Bahan;18/05/2022 22:54;penguji;Syubhat
1362473776285b14069a992089307423;Cek Seritifikat Halal;18/05/2022 22:54;penguji;Syubhat
1362473776285b14069a992089307423;Cek Certificate Analysis;18/05/2022 22:54;penguji;Syubhat
1362473776285b14069a992089307423;Cek Kelompok Bahan Hewani;18/05/2022 22:54;penguji;Syubhat
1362473776285b14069a992089307423;Cek Bahan Susu, Telur, Ikan;18/05/2022 22:55;penguji;Halal
1362473776285b14069a992089307423;Cek Kehalalan Bahan Hewani;18/05/2022 22:55;penguji;Halal
1362473776285b14069a992089307423;Cek Pengolahan;18/05/2022 22:55;penguji;Halal
1362473776285b14069a992089307423;Ambil Kesimpulan;18/05/2022 22:58;penguji;Halal
1670013246285b277f110c5008786337;Mengisi Info Bahan;18/05/2022 22:59;penguji;Syubhat
1670013246285b277f110c5008786337;Cek Seritifikat Halal;18/05/2022 22:59;penguji;Syubhat
1670013246285b277f110c5008786337;Cek Certificate Analysis;18/05/2022 22:59;penguji;Syubhat
1670013246285b277f110c5008786337;Cek Kelompok Bahan Hewani;18/05/2022 22:59;penguji;Syubhat
1670013246285b277f110c5008786337;Cek Bahan Susu, Telur, Ikan;18/05/2022 22:59;penguji;Halal
1670013246285b277f110c5008786337;Cek Kehalalan Bahan Hewani;18/05/2022 22:59;penguji;Halal
1670013246285b277f110c5008786337;Cek Pengolahan;18/05/2022 23:00;penguji;Syubhat
1670013246285b277f110c5008786337;Ambil Kesimpulan;18/05/2022 23:00;penguji;Halal
